datetimeisoformat,Ch1-S,Ch2-D,PC3,PE4
2022-03-22T03:29:17.819651+00:00,0.39,0.8,0.05,0.1
2022-03-22T03:29:27.685087+00:00,0.44,0.34,0.03,0.1
2022-03-22T03:29:37.671111+00:00,0.44,0.36,0.04,0.1
2022-03-22T03:29:47.692256+00:00,0.43,0.34,0.06,0.1
2022-03-22T03:29:59.167586+00:00,0.44,0.44,0.17,0.18
2022-03-22T03:30:09.060410+00:00,0.39,0.36,0.04,0.12
2022-03-22T03:30:18.952513+00:00,0.44,0.45,0.03,0.12
2022-03-22T03:30:28.822788+00:00,0.4,0.57,0.07,0.16
2022-03-22T03:30:38.693176+00:00,0.53,0.33,0.02,0.12
2022-03-22T03:30:48.584629+00:00,0.56,0.58,0.05,0.1
2022-03-22T03:30:58.499898+00:00,0.41,0.36,0.06,0.1
2022-03-22T03:31:08.366567+00:00,0.59,0.33,0.06,0.1
2022-03-22T03:31:18.211842+00:00,0.43,0.43,0.05,0.11
2022-03-22T03:31:28.191990+00:00,0.45,0.4,0.04,0.1
2022-03-22T03:31:38.133466+00:00,0.35,0.52,0.06,0.12
2022-03-22T03:31:48.005331+00:00,0.4,0.34,0.05,0.11
2022-03-22T03:31:57.929592+00:00,0.44,0.36,0.06,0.12
2022-03-22T03:32:07.807944+00:00,0.51,0.36,0.07,0.1
2022-03-22T03:32:17.664161+00:00,0.44,0.43,0.06,0.13
2022-03-22T03:32:29.133421+00:00,0.38,0.37,0.04,0.1
2022-03-22T03:32:39.190498+00:00,0.42,0.41,0.1,0.11
2022-03-22T03:32:48.699537+00:00,0.42,0.29,0.03,0.16
2022-03-22T03:32:58.737009+00:00,0.37,0.34,0.06,0.12
2022-03-22T03:33:08.603932+00:00,0.44,0.63,0.04,0.11
2022-03-22T03:33:18.487969+00:00,0.41,0.43,0.07,0.13
2022-03-22T03:33:28.366549+00:00,0.41,0.4,0.08,0.11
2022-03-22T03:33:38.212092+00:00,0.43,0.64,0.05,0.11
2022-03-22T03:33:48.063742+00:00,0.38,0.42,0.04,0.11
2022-03-22T03:33:57.910518+00:00,0.41,0.39,0.07,0.11
2022-03-22T03:34:07.765806+00:00,0.45,0.4,0.02,0.13
2022-03-22T03:34:17.675600+00:00,0.4,0.34,0.04,0.1
2022-03-22T03:34:29.162503+00:00,0.38,0.35,0.06,0.12
2022-03-22T03:34:39.042186+00:00,0.32,0.38,0.06,0.12
2022-03-22T03:34:48.935944+00:00,0.49,0.31,0.04,0.12
2022-03-22T03:34:58.799161+00:00,0.54,0.4,0.07,0.12
2022-03-22T03:35:08.693529+00:00,0.4,0.4,0.01,0.1
2022-03-22T03:35:18.574558+00:00,0.49,0.35,0.06,0.15
2022-03-22T03:35:28.444221+00:00,0.38,0.35,0.04,0.11
2022-03-22T03:35:38.296402+00:00,0.5,0.42,0.07,0.16
2022-03-22T03:35:48.167992+00:00,0.42,0.36,0.04,0.13
2022-03-22T03:35:58.070831+00:00,0.44,0.48,0.05,0.15
2022-03-22T03:36:07.944532+00:00,0.42,0.36,0.05,0.12
2022-03-22T03:36:17.834310+00:00,0.41,0.33,0.03,0.13
2022-03-22T03:36:27.678877+00:00,0.4,0.33,0.04,0.13
2022-03-22T03:36:39.168208+00:00,0.38,0.52,0.04,0.12
2022-03-22T03:36:49.028446+00:00,0.43,0.47,0.04,0.11
2022-03-22T03:36:58.907581+00:00,0.39,0.38,0.03,0.1
2022-03-22T03:37:08.780899+00:00,0.56,0.34,0.04,0.12
2022-03-22T03:37:18.713953+00:00,0.4,0.33,0.05,0.11
2022-03-22T03:37:28.615661+00:00,0.52,0.33,0.05,0.1
2022-03-22T03:37:38.502001+00:00,0.49,0.32,0.03,0.15
2022-03-22T03:37:48.425793+00:00,0.43,0.31,0.05,0.13
2022-03-22T03:37:58.286334+00:00,0.31,0.58,0.03,0.11
2022-03-22T03:38:08.233837+00:00,0.51,0.47,0.03,0.1
2022-03-22T03:38:18.115370+00:00,0.4,0.51,0.05,0.14
2022-03-22T03:38:27.970794+00:00,0.37,0.36,0.07,0.11
2022-03-22T03:38:37.861635+00:00,0.45,0.39,0.05,0.14
2022-03-22T03:38:47.726372+00:00,0.38,0.47,0.07,0.1
2022-03-22T03:38:59.193656+00:00,0.37,0.38,0.03,0.12
2022-03-22T03:39:09.087372+00:00,0.36,0.43,0.06,0.18
2022-03-22T03:39:18.968937+00:00,0.41,0.41,0.05,0.1
2022-03-22T03:39:28.825375+00:00,0.38,0.79,0.04,0.1
2022-03-22T03:39:38.720123+00:00,0.34,0.66,0.04,0.13
2022-03-22T03:39:48.589521+00:00,0.39,0.38,0.06,0.1
2022-03-22T03:39:58.473818+00:00,0.34,0.37,0.07,0.1
2022-03-22T03:40:08.370707+00:00,0.41,0.32,0.08,0.17
2022-03-22T03:40:18.246648+00:00,0.37,0.33,0.07,0.12
2022-03-22T03:40:28.096383+00:00,0.39,0.48,0.09,0.16
2022-03-22T03:40:38.121046+00:00,0.41,0.37,0.06,0.13
2022-03-22T03:40:47.999456+00:00,0.44,0.39,0.03,0.12
2022-03-22T03:40:57.925214+00:00,0.57,0.59,0.02,0.1
2022-03-22T03:41:07.798667+00:00,0.72,0.36,0.03,0.16
2022-03-22T03:41:17.689174+00:00,0.48,0.32,0.06,0.12
2022-03-22T03:41:29.160336+00:00,0.66,0.71,0.05,0.21
2022-03-22T03:41:39.015865+00:00,0.36,0.57,0.04,0.12
2022-03-22T03:41:48.909373+00:00,0.43,0.41,0.04,0.15
2022-03-22T03:41:58.790289+00:00,0.39,0.42,0.07,0.11
2022-03-22T03:42:08.758998+00:00,0.38,0.37,0.07,0.1
2022-03-22T03:42:18.688513+00:00,0.45,0.28,0.07,0.12
2022-03-22T03:42:28.564662+00:00,0.4,0.33,0.07,0.13
2022-03-22T03:42:38.423592+00:00,0.46,0.41,0.03,0.22
2022-03-22T03:42:48.289654+00:00,0.41,0.45,0.05,0.1
2022-03-22T03:42:58.168892+00:00,0.33,0.3,0.05,0.14
2022-03-22T03:43:08.028494+00:00,0.38,0.42,0.06,0.11
2022-03-22T03:43:18.052497+00:00,0.42,0.45,0.02,0.12
2022-03-22T03:43:27.899322+00:00,0.43,0.4,0.07,0.12
2022-03-22T03:43:37.782672+00:00,0.62,0.43,0.03,0.18
2022-03-22T03:43:47.669321+00:00,0.41,0.39,0.06,0.12
2022-03-22T03:43:59.160678+00:00,0.39,0.36,0.07,0.16
2022-03-22T03:44:09.023803+00:00,0.41,0.64,0.06,0.12
2022-03-22T03:44:18.912386+00:00,0.39,0.41,0.03,0.12
2022-03-22T03:44:28.786969+00:00,0.42,0.35,0.03,0.12
2022-03-22T03:44:38.640166+00:00,0.53,0.47,0.06,0.13
2022-03-22T03:44:48.749885+00:00,0.52,0.57,0.07,0.15
2022-03-22T03:44:58.634656+00:00,0.44,0.37,0.02,0.14
2022-03-22T03:45:08.533820+00:00,0.36,0.37,0.05,0.14
2022-03-22T03:45:18.389649+00:00,0.46,0.47,0.04,0.12
2022-03-22T03:45:28.267694+00:00,0.5,0.31,0.06,0.11
2022-03-22T03:45:38.129277+00:00,0.43,0.35,0.1,0.11
2022-03-22T03:45:48.019566+00:00,0.38,0.38,0.05,0.1
2022-03-22T03:45:57.924217+00:00,0.39,0.36,0.05,0.12
2022-03-22T03:46:07.818594+00:00,0.45,0.34,0.06,0.11
2022-03-22T03:46:17.772047+00:00,0.35,0.63,0.06,0.11
2022-03-22T03:46:27.631365+00:00,0.49,0.38,0.05,0.14
2022-03-22T03:46:39.106468+00:00,0.43,0.32,0.04,0.12
2022-03-22T03:46:49.026451+00:00,0.38,0.43,0.07,0.19
2022-03-22T03:46:58.891203+00:00,0.5,0.34,0.07,0.12
2022-03-22T03:47:08.772769+00:00,0.46,0.35,0.06,0.1
2022-03-22T03:47:18.657633+00:00,0.37,0.34,0.07,0.12
2022-03-22T03:47:28.549176+00:00,0.51,0.34,0.04,0.11
2022-03-22T03:47:38.417077+00:00,0.41,0.57,0.07,0.16
2022-03-22T03:47:48.306455+00:00,0.51,0.58,0.06,0.12
2022-03-22T03:47:58.209567+00:00,0.56,0.36,0.04,0.18
2022-03-22T03:48:08.084674+00:00,0.56,0.3,0.04,0.11
2022-03-22T03:48:17.934286+00:00,0.34,0.37,0.04,0.1
2022-03-22T03:48:27.824782+00:00,0.49,0.46,0.04,0.11
2022-03-22T03:48:37.707274+00:00,0.66,0.54,0.07,0.13
2022-03-22T03:48:49.196743+00:00,0.48,0.52,0.09,0.16
2022-03-22T03:48:59.074489+00:00,0.41,0.43,0.07,0.1
2022-03-22T03:49:09.025782+00:00,0.5,0.32,0.04,0.1
2022-03-22T03:49:18.871256+00:00,0.49,0.45,0.05,0.11
2022-03-22T03:49:28.734632+00:00,0.74,0.29,0.05,0.11
2022-03-22T03:49:38.608842+00:00,0.4,0.46,0.1,0.12
2022-03-22T03:49:48.570608+00:00,0.38,0.36,0.07,0.17
2022-03-22T03:49:58.449365+00:00,0.39,0.38,0.01,0.17
2022-03-22T03:50:08.317053+00:00,0.35,0.37,0.04,0.13
2022-03-22T03:50:18.215705+00:00,0.38,0.67,0.06,0.14
2022-03-22T03:50:28.099210+00:00,0.5,0.48,0.05,0.11
2022-03-22T03:50:38.002640+00:00,0.36,0.35,0.07,0.13
2022-03-22T03:50:47.892426+00:00,0.44,0.34,0.02,0.14
2022-03-22T03:50:57.750241+00:00,0.48,0.3,0.08,0.11
2022-03-22T03:51:07.625161+00:00,0.45,0.56,0.07,0.14
2022-03-22T03:51:19.198472+00:00,0.42,0.31,0.08,0.14
2022-03-22T03:51:29.081005+00:00,0.44,0.36,0.04,0.1
2022-03-22T03:51:38.971512+00:00,0.63,0.35,0.07,0.15
2022-03-22T03:51:48.855780+00:00,0.42,0.47,0.06,0.18
2022-03-22T03:51:58.730152+00:00,1.54,0.43,0.05,0.11
2022-03-22T03:52:08.659012+00:00,0.45,0.53,0.03,0.13
2022-03-22T03:52:18.533947+00:00,0.41,0.37,0.03,0.16
2022-03-22T03:52:28.428359+00:00,0.37,0.46,0.07,0.11
2022-03-22T03:52:38.302380+00:00,0.4,0.4,0.08,0.13
2022-03-22T03:52:48.164485+00:00,0.38,0.35,0.07,0.11
2022-03-22T03:52:58.046335+00:00,0.37,0.39,0.07,0.13
2022-03-22T03:53:07.892322+00:00,0.47,0.29,0.04,0.12
2022-03-22T03:53:17.793874+00:00,0.49,0.32,0.05,0.12
2022-03-22T03:53:27.659414+00:00,0.46,0.37,0.04,0.12
2022-03-22T03:53:39.155799+00:00,0.45,0.46,0.05,0.11
2022-03-22T03:53:49.053654+00:00,0.45,0.44,0.05,0.12
2022-03-22T03:53:58.954630+00:00,0.35,0.54,0.02,0.1
2022-03-22T03:54:08.937568+00:00,0.57,0.39,0.01,0.1
2022-03-22T03:54:18.836703+00:00,0.35,0.32,0.04,0.11
2022-03-22T03:54:28.693064+00:00,0.41,0.41,0.05,0.09
2022-03-22T03:54:38.640728+00:00,0.43,0.4,0.03,0.18
2022-03-22T03:54:48.511586+00:00,0.46,0.37,0.06,0.12
2022-03-22T03:54:58.373273+00:00,0.37,0.37,0.02,0.11
2022-03-22T03:55:08.277033+00:00,0.39,0.51,0.02,0.11
2022-03-22T03:55:18.151464+00:00,0.38,0.56,0.08,0.13
2022-03-22T03:55:28.017636+00:00,0.44,0.33,0.05,0.15
2022-03-22T03:55:37.920238+00:00,0.38,0.43,0.05,0.12
2022-03-22T03:55:47.829890+00:00,0.37,0.39,0.04,0.14
2022-03-22T03:55:57.804205+00:00,0.46,0.59,0.07,0.1
2022-03-22T03:56:07.667727+00:00,0.35,0.35,0.02,0.12
2022-03-22T03:56:19.134752+00:00,0.37,0.39,0.07,0.16
2022-03-22T03:56:29.051832+00:00,0.42,0.34,0.03,0.1
2022-03-22T03:56:38.899351+00:00,0.41,0.39,0.06,0.1
2022-03-22T03:56:48.749650+00:00,0.36,0.33,0.06,0.13
2022-03-22T03:56:58.621697+00:00,0.38,0.56,0.03,0.13
2022-03-22T03:57:08.468165+00:00,0.45,0.42,0.04,0.11
2022-03-22T03:57:18.350713+00:00,0.41,0.35,0.05,0.13
2022-03-22T03:57:28.201434+00:00,0.43,0.39,0.06,0.16
2022-03-22T03:57:38.119593+00:00,0.48,0.32,0.09,0.1
2022-03-22T03:57:48.010675+00:00,0.87,0.44,0.06,0.13
2022-03-22T03:57:57.878808+00:00,0.38,0.41,0.04,0.15
2022-03-22T03:58:07.793878+00:00,0.37,0.4,0.06,0.15
2022-03-22T03:58:17.649934+00:00,0.46,0.31,0.05,0.13
2022-03-22T03:58:29.131830+00:00,0.46,0.31,0.1,0.11
2022-03-22T03:58:38.995878+00:00,0.39,0.36,0.05,0.15
2022-03-22T03:58:48.848355+00:00,0.41,0.53,0.1,0.12
2022-03-22T03:58:58.744394+00:00,0.35,0.44,0.06,0.11
2022-03-22T03:59:08.612989+00:00,0.47,0.44,0.05,0.11
2022-03-22T03:59:18.460281+00:00,0.41,0.44,0.07,0.12
2022-03-22T03:59:28.342577+00:00,0.38,0.52,0.06,0.11
2022-03-22T03:59:38.207261+00:00,0.38,0.47,0.03,0.12
2022-03-22T03:59:48.070020+00:00,0.4,0.42,0.04,0.15
2022-03-22T03:59:57.916567+00:00,0.57,0.5,0.06,0.16
2022-03-22T04:00:07.764729+00:00,0.59,0.44,0.05,0.11
2022-03-22T04:00:17.617092+00:00,0.39,0.59,0.07,0.12
2022-03-22T04:00:29.074332+00:00,0.51,0.48,0.04,0.11
2022-03-22T04:00:38.943123+00:00,0.4,0.36,0.02,0.12
2022-03-22T04:00:48.804484+00:00,0.39,0.37,0.06,0.11
2022-03-22T04:00:58.700824+00:00,0.38,0.43,0.05,0.11
2022-03-22T04:01:08.574046+00:00,0.41,0.41,0.06,0.12
2022-03-22T04:01:18.453945+00:00,0.35,0.35,0.04,0.13
2022-03-22T04:01:28.332440+00:00,0.4,0.46,0.03,0.14
2022-03-22T04:01:38.177611+00:00,0.39,0.4,0.08,0.11
2022-03-22T04:01:48.105884+00:00,0.37,0.37,0.04,0.3
2022-03-22T04:01:57.997661+00:00,0.41,0.31,0.08,0.13
2022-03-22T04:02:07.879678+00:00,0.39,0.43,0.01,0.11
2022-03-22T04:02:17.799660+00:00,0.4,0.41,0.05,0.11
2022-03-22T04:02:27.698259+00:00,0.44,0.33,0.03,0.11
2022-03-22T04:02:39.194877+00:00,0.44,0.34,0.03,0.11
2022-03-22T04:02:49.089950+00:00,0.42,0.37,0.08,0.1
2022-03-22T04:02:58.980279+00:00,0.41,0.39,0.04,0.13
2022-03-22T04:03:08.857795+00:00,0.38,0.39,0.03,0.12
2022-03-22T04:03:18.739665+00:00,0.39,0.36,0.04,0.11
2022-03-22T04:03:28.619026+00:00,0.38,0.31,0.06,0.14
2022-03-22T04:03:38.469680+00:00,0.64,0.33,0.04,0.12
2022-03-22T04:03:48.463547+00:00,0.47,0.38,0.06,0.12
2022-03-22T04:03:58.327822+00:00,0.49,0.43,0.05,0.12
2022-03-22T04:04:08.224880+00:00,0.44,0.33,0.05,0.12
2022-03-22T04:04:18.104518+00:00,0.34,0.39,0.05,0.14
2022-03-22T04:04:28.011695+00:00,0.43,0.34,0.02,0.12
2022-03-22T04:04:37.895842+00:00,0.44,0.34,0.07,0.15
2022-03-22T04:04:47.774750+00:00,0.35,0.38,0.04,0.13
2022-03-22T04:04:57.676073+00:00,0.38,0.36,0.05,0.1
2022-03-22T04:05:09.214093+00:00,0.49,0.36,0.06,0.11
2022-03-22T04:05:19.086578+00:00,0.47,0.5,0.04,0.1
2022-03-22T04:05:28.946724+00:00,0.44,0.31,0.04,0.12
2022-03-22T04:05:38.872050+00:00,0.62,0.42,0.04,0.14
2022-03-22T04:05:48.790866+00:00,0.44,0.37,0.03,0.13
2022-03-22T04:05:58.658994+00:00,0.42,0.35,0.02,0.11
2022-03-22T04:06:08.515504+00:00,0.44,0.39,0.06,0.1
2022-03-22T04:06:18.404407+00:00,0.38,0.41,0.04,0.11
2022-03-22T04:06:28.300268+00:00,0.39,0.29,0.08,0.11
2022-03-22T04:06:38.180824+00:00,0.52,0.36,0.07,0.13
2022-03-22T04:06:48.057705+00:00,0.44,0.4,0.06,0.1
2022-03-22T04:06:57.941300+00:00,0.41,0.47,0.09,0.13
2022-03-22T04:07:07.805174+00:00,0.37,0.31,0.04,0.12
2022-03-22T04:07:17.721333+00:00,0.41,0.48,0.04,0.13
2022-03-22T04:07:29.191333+00:00,0.47,0.31,0.07,0.09
2022-03-22T04:07:39.114353+00:00,0.4,0.46,0.03,0.11
2022-03-22T04:07:49.011805+00:00,0.37,0.38,0.05,0.11
2022-03-22T04:07:58.937009+00:00,0.46,0.36,0.05,0.1
2022-03-22T04:08:08.793242+00:00,0.44,0.48,0.06,0.12
2022-03-22T04:08:18.727515+00:00,0.42,0.36,0.02,0.11
2022-03-22T04:08:28.600221+00:00,0.45,0.31,0.07,0.12
2022-03-22T04:08:38.516527+00:00,0.38,0.34,0.04,0.13
2022-03-22T04:08:48.375769+00:00,0.49,0.32,0.06,0.11
2022-03-22T04:08:58.766784+00:00,0.43,0.38,0.08,0.1
2022-03-22T04:09:08.645812+00:00,0.43,0.32,0.04,0.12
2022-03-22T04:09:18.563139+00:00,0.4,0.32,0.06,0.1
2022-03-22T04:09:28.429645+00:00,0.44,0.36,0.03,0.11
2022-03-22T04:09:38.287549+00:00,0.43,0.36,0.04,0.13
2022-03-22T04:09:48.140860+00:00,0.39,0.46,0.06,0.11
2022-03-22T04:09:58.037459+00:00,0.38,0.31,0.05,0.12
2022-03-22T04:10:07.922621+00:00,0.45,0.41,0.03,0.1
2022-03-22T04:10:17.800479+00:00,0.41,0.62,0.03,0.14
2022-03-22T04:10:27.667427+00:00,0.46,0.45,0.05,0.15
2022-03-22T04:10:39.186805+00:00,0.38,0.3,0.07,0.14
2022-03-22T04:10:49.036365+00:00,0.39,0.39,0.05,0.12
2022-03-22T04:10:58.922998+00:00,0.49,0.39,0.02,0.13
2022-03-22T04:11:08.781445+00:00,0.38,0.44,0.05,0.11
2022-03-22T04:11:18.648347+00:00,0.37,0.49,0.06,0.11
2022-03-22T04:11:28.551927+00:00,0.41,0.37,0.07,0.11
2022-03-22T04:11:38.449674+00:00,0.48,0.33,0.03,0.12
2022-03-22T04:11:48.326435+00:00,0.45,0.36,0.06,0.1
2022-03-22T04:11:58.168829+00:00,0.43,0.4,0.05,0.12
2022-03-22T04:12:08.050684+00:00,0.38,0.41,0.04,0.12
2022-03-22T04:12:17.942490+00:00,0.35,0.32,0.02,0.1
2022-03-22T04:12:27.792896+00:00,0.34,0.42,0.04,0.12
2022-03-22T04:12:37.680353+00:00,0.46,0.29,0.06,0.14
2022-03-22T04:12:49.141244+00:00,0.39,0.33,0.04,0.1
2022-03-22T04:12:59.092173+00:00,0.46,0.37,0.05,0.1
2022-03-22T04:13:09.140396+00:00,0.39,0.41,0.04,0.12
2022-03-22T04:13:19.043343+00:00,0.46,0.47,0.04,0.11
2022-03-22T04:13:28.920361+00:00,0.47,0.31,0.07,0.15
2022-03-22T04:13:38.880851+00:00,0.47,0.47,0.06,0.12
2022-03-22T04:13:48.859891+00:00,0.42,0.55,0.07,0.18
2022-03-22T04:13:58.719262+00:00,0.4,0.35,0.08,0.11
2022-03-22T04:14:08.605008+00:00,0.41,0.36,0.05,0.13
2022-03-22T04:14:18.464551+00:00,0.41,0.54,0.04,0.12
2022-03-22T04:14:28.334193+00:00,0.41,0.3,0.06,0.16
2022-03-22T04:14:38.254111+00:00,0.43,0.32,0.07,0.11
2022-03-22T04:14:48.249111+00:00,0.42,0.36,0.04,0.13
2022-03-22T04:14:58.125322+00:00,0.45,0.36,0.03,0.15
2022-03-22T04:15:08.023045+00:00,0.46,0.31,0.07,0.12
2022-03-22T04:15:17.891424+00:00,0.39,0.5,0.05,0.17
2022-03-22T04:15:27.832166+00:00,0.41,0.37,0.09,0.11
2022-03-22T04:15:37.688656+00:00,0.46,0.44,0.06,0.15
2022-03-22T04:15:49.178826+00:00,0.36,0.36,0.03,0.15
2022-03-22T04:15:59.054708+00:00,0.41,0.61,0.04,0.12
2022-03-22T04:16:09.008457+00:00,0.42,0.33,0.04,0.14
2022-03-22T04:16:18.867450+00:00,0.36,0.4,0.07,0.11
2022-03-22T04:16:28.750454+00:00,0.44,0.34,0.06,0.13
2022-03-22T04:16:38.660459+00:00,0.36,0.36,0.06,0.1
2022-03-22T04:16:48.523246+00:00,0.43,0.32,0.03,0.1
2022-03-22T04:16:58.380833+00:00,0.46,0.33,0.04,0.1
2022-03-22T04:17:08.247590+00:00,0.33,0.44,0.05,0.13
2022-03-22T04:17:18.103896+00:00,0.35,0.4,0.06,0.18
2022-03-22T04:17:27.973466+00:00,0.41,0.32,0.03,0.11
2022-03-22T04:17:37.821490+00:00,0.52,0.38,0.08,0.15
2022-03-22T04:17:47.719040+00:00,0.39,0.35,0.04,0.11
2022-03-22T04:17:57.652526+00:00,0.52,0.45,0.05,0.12
2022-03-22T04:18:09.137215+00:00,0.36,0.35,0.06,0.17
2022-03-22T04:18:19.047279+00:00,0.34,0.38,0.03,0.11
2022-03-22T04:18:28.959604+00:00,0.41,0.37,0.04,0.2
2022-03-22T04:18:38.845035+00:00,0.46,0.29,0.09,0.11
2022-03-22T04:18:48.705370+00:00,0.59,0.36,0.06,0.11
2022-03-22T04:18:58.578484+00:00,0.44,0.32,0.05,0.1
2022-03-22T04:19:08.446332+00:00,0.46,0.42,0.05,0.19
2022-03-22T04:19:18.357157+00:00,0.4,0.37,0.07,0.11
2022-03-22T04:19:28.259934+00:00,0.42,0.42,0.04,0.17
2022-03-22T04:19:38.106777+00:00,0.42,0.58,0.03,0.1
2022-03-22T04:19:47.989809+00:00,0.42,0.45,0.03,0.12
2022-03-22T04:19:57.868015+00:00,0.43,0.35,0.07,0.11
2022-03-22T04:20:07.754197+00:00,0.41,0.35,0.05,0.11
2022-03-22T04:20:17.637625+00:00,0.33,0.38,0.05,0.13
2022-03-22T04:20:29.190278+00:00,0.42,0.34,0.01,0.11
2022-03-22T04:20:39.077993+00:00,0.36,0.42,0.06,0.14
2022-03-22T04:20:48.920426+00:00,0.44,0.45,0.06,0.13
2022-03-22T04:20:58.951636+00:00,0.43,0.44,0.04,0.11
2022-03-22T04:21:08.852731+00:00,0.49,0.55,0.05,0.14
2022-03-22T04:21:18.751443+00:00,0.43,0.35,0.08,0.13
2022-03-22T04:21:28.628391+00:00,0.48,0.43,0.03,0.1
2022-03-22T04:21:38.516969+00:00,0.49,0.32,0.08,0.1
2022-03-22T04:21:48.498300+00:00,0.41,0.55,0.08,0.11
2022-03-22T04:21:58.390793+00:00,0.41,0.44,0.05,0.13
2022-03-22T04:22:08.293737+00:00,0.52,0.32,0.03,0.11
2022-03-22T04:22:18.170940+00:00,0.41,0.37,0.06,0.12
2022-03-22T04:22:28.031460+00:00,0.39,0.33,0.04,0.11
2022-03-22T04:22:37.917719+00:00,0.4,0.3,0.07,0.1
2022-03-22T04:22:47.821250+00:00,0.44,0.34,0.06,0.17
2022-03-22T04:22:57.682178+00:00,0.39,0.32,0.06,0.11
2022-03-22T04:23:07.786679+00:00,0.45,0.63,0.07,0.14
2022-03-22T04:23:17.643518+00:00,0.56,0.74,0.04,0.14
2022-03-22T04:23:29.114706+00:00,0.34,0.36,0.06,0.12
2022-03-22T04:23:38.990763+00:00,0.37,0.38,0.04,0.12
2022-03-22T04:23:48.931283+00:00,0.45,0.38,0.06,0.11
2022-03-22T04:23:58.817135+00:00,0.41,0.36,0.06,0.11
2022-03-22T04:24:08.676264+00:00,0.43,0.29,0.03,0.14
2022-03-22T04:24:18.608018+00:00,0.38,0.35,0.05,0.11
2022-03-22T04:24:28.475747+00:00,0.44,0.34,0.04,0.11
2022-03-22T04:24:38.319460+00:00,0.37,0.37,0.05,0.11
2022-03-22T04:24:48.166749+00:00,0.44,0.37,0.06,0.12
2022-03-22T04:24:58.092858+00:00,0.43,0.37,0.07,0.11
2022-03-22T04:25:07.953962+00:00,0.42,0.32,0.05,0.15
2022-03-22T04:25:17.845365+00:00,0.4,0.46,0.08,0.12
2022-03-22T04:25:27.694229+00:00,0.39,0.35,0.05,0.13
2022-03-22T04:25:38.080744+00:00,0.46,0.32,0.06,0.12
2022-03-22T04:25:47.932518+00:00,0.4,0.34,0.06,0.11
2022-03-22T04:25:57.786196+00:00,0.43,0.33,0.04,0.15
2022-03-22T04:26:07.694354+00:00,0.34,0.33,0.04,0.1
2022-03-22T04:26:19.164388+00:00,0.4,0.3,0.05,0.16
2022-03-22T04:26:29.022691+00:00,0.41,0.52,0.05,0.1
2022-03-22T04:26:38.895729+00:00,0.41,0.57,0.08,0.11
2022-03-22T04:26:48.880966+00:00,0.43,0.6,0.07,0.11
2022-03-22T04:26:58.862006+00:00,0.41,0.38,0.06,0.1
2022-03-22T04:27:08.766623+00:00,0.43,0.32,0.08,0.13
2022-03-22T04:27:18.640724+00:00,0.37,0.31,0.05,0.1
2022-03-22T04:27:28.507029+00:00,0.46,0.34,0.04,0.13
2022-03-22T04:27:38.419084+00:00,0.38,0.38,0.04,0.12
2022-03-22T04:27:48.285249+00:00,0.38,0.39,0.03,0.1
2022-03-22T04:27:58.165760+00:00,0.36,0.35,0.03,0.12
2022-03-22T04:28:08.019050+00:00,0.4,0.41,0.08,0.14
2022-03-22T04:28:17.865299+00:00,0.37,0.34,0.03,0.11
2022-03-22T04:28:27.765326+00:00,0.36,0.32,0.06,0.11
2022-03-22T04:28:37.622284+00:00,0.42,0.32,0.05,0.11
2022-03-22T04:28:49.124053+00:00,0.37,0.48,0.02,0.13
2022-03-22T04:28:59.009952+00:00,0.39,0.48,0.05,0.11
2022-03-22T04:29:08.908370+00:00,0.38,0.4,0.06,0.11
2022-03-22T04:29:18.833954+00:00,0.42,0.3,0.02,0.12
2022-03-22T04:29:28.737663+00:00,0.4,0.49,0.06,0.11
2022-03-22T04:29:38.682230+00:00,0.48,0.38,0.07,0.13
2022-03-22T04:29:48.533991+00:00,0.36,0.39,0.09,0.13
2022-03-22T04:29:58.385666+00:00,0.35,0.35,0.04,0.12
2022-03-22T04:30:08.273055+00:00,0.39,0.46,0.06,0.14
2022-03-22T04:30:18.119608+00:00,0.49,0.42,0.04,0.11
2022-03-22T04:30:28.004470+00:00,0.36,0.39,0.03,0.11
2022-03-22T04:30:37.860849+00:00,0.37,0.56,0.06,0.15
2022-03-22T04:30:47.735760+00:00,0.44,0.43,0.04,0.11
2022-03-22T04:30:57.660786+00:00,0.44,0.31,0.07,0.11
2022-03-22T04:31:09.143648+00:00,0.39,0.37,0.07,0.1
2022-03-22T04:31:19.056423+00:00,0.44,0.3,0.06,0.12
2022-03-22T04:31:28.907395+00:00,0.38,0.49,0.03,0.1
2022-03-22T04:31:38.823038+00:00,0.38,0.39,0.06,0.1
2022-03-22T04:31:48.694671+00:00,0.38,0.45,0.04,0.12
2022-03-22T04:31:58.555158+00:00,0.38,0.37,0.03,0.11
2022-03-22T04:32:08.400307+00:00,0.41,0.35,0.06,0.11
2022-03-22T04:32:18.243092+00:00,0.4,0.55,0.07,0.11
2022-03-22T04:32:28.111402+00:00,0.46,0.32,0.05,0.11
2022-03-22T04:32:37.978354+00:00,0.45,0.3,0.07,0.11
2022-03-22T04:32:47.920074+00:00,0.4,0.34,0.04,0.1
2022-03-22T04:32:57.813530+00:00,0.55,0.47,0.06,0.15
2022-03-22T04:33:07.681649+00:00,0.42,0.36,0.02,0.11
2022-03-22T04:33:19.186100+00:00,0.36,0.33,0.05,0.14
2022-03-22T04:33:29.052067+00:00,0.44,0.53,0.04,0.12
2022-03-22T04:33:38.956561+00:00,0.52,0.41,0.06,0.13
2022-03-22T04:33:48.815333+00:00,0.35,0.51,0.08,0.1
